mep,epid,country,group,dossier,lobbyists,title,committees,location,role,date
Marie-Pierre VEDRENNE,197502,France,RE,[''],ASD,Présentation du secteur et implication su secteur aérospatial dans le commerce international,['INTA'],Parlement européen Bruxelles,Member,25/09/2019
Marie-Pierre VEDRENNE,197502,France,RE,[''],AmCham UE,Relations commerciales UE - USA,['INTA'],Parlement européen Bruxelles,Member,25/09/2019
Marie-Pierre VEDRENNE,197502,France,RE,[''],BIC,Sécurité des consommateurs et respect des normes UE,['INTA'],Parlement euroépen Bruxelles,Member,25/09/2019
Marie-Pierre VEDRENNE,197502,France,RE,[''],European Aluminium,Clause de sauvegarde dans le secteur de l'aluminium,['INTA'],Parlement européen Bruxelles,Member,24/09/2019
Marie-Pierre VEDRENNE,197502,France,RE,[''],AGPB,Prise en compte des produits agricoles dans les accords commerciaux,['INTA'],Parlement euroépen Bruxelles,Member,24/09/2019
Marie-Pierre VEDRENNE,197502,France,RE,[''],Vodafone,Commerce électronique,['INTA'],Parlement européen Bruxelles,Member,23/09/2019
Marie-Pierre VEDRENNE,197502,France,RE,[''],Airbus,OMC : Airbus / Boeing,['INTA'],Parlement européen Bruxelles,Member,23/09/2019
Marie-Pierre VEDRENNE,197502,France,RE,[''],NOVE,Propriété intellectuelle dans les pays tiers,['INTA'],Parlement européen Bruxelles,Member,23/09/2019
Marie-Pierre VEDRENNE,197502,France,RE,[''],NIKE,Responsabilité sociale des entreprises dans les accords commerciaux,['INTA'],Parlement européen Strasbourg,Member,18/09/2019
Marie-Pierre VEDRENNE,197502,France,RE,[''],Eurodom,Situation des régions ultrapériphériques et prise en compte dans le commerce international,['INTA'],Parlement européen Strasbourg,Member,18/09/2019
Marie-Pierre VEDRENNE,197502,France,RE,[''],Coceral,"Commerce des céréales, aliments de bétail, oléagineux, huile d'olive, huiles et graisses et agrofournitures",['INTA'],Parlement européen Strasbourg,Member,17/09/2019
Marie-Pierre VEDRENNE,197502,France,RE,[''],Alstom,Concurrence internationale et accès aux marchés publics,['INTA'],Parlement européen Strasbourg,Member,17/09/2019
Marie-Pierre VEDRENNE,197502,France,RE,[''],SNCF,"Droits des passagers, paquet ferroviaire",['INTA'],Parlement européen Strasbourg,Member,17/09/2019
Marie-Pierre VEDRENNE,197502,France,RE,[''],SACD,Exclusion des services audiovisuels dans les négociations commerciales,['INTA'],Parlement européen Strasbourg,Member,17/09/2019
Marie-Pierre VEDRENNE,197502,France,RE,[''],U2P,Affaires sociales,['EMPL'],Parlement européen - Bruxelles,Member,04/09/2019
Marie-Pierre VEDRENNE,197502,France,RE,[''],Agence Erasmus +,Erasmus +,['EMPL'],Parlement européen - Bruxelles,Member,04/09/2019
Marie-Pierre VEDRENNE,197502,France,RE,[''],MEDEF,Patronat Français - Affaires sociales,['EMPL'],Parlement européen - Bruxelles,Member,03/09/2019
Marie-Pierre VEDRENNE,197502,France,RE,[''],Air-France - KLM,Le transport aérien en Europe et dans le Monde,['INTA'],Parlement européen - Bruxelles,Member,25/07/2019
Marie-Pierre VEDRENNE,197502,France,RE,[''],AEGIS Europe,Juste concurrence et respect de la réglementation dans le commerce international,['INTA'],Parlement européen - Bruxelles,Member,24/07/2019
Marie-Pierre VEDRENNE,197502,France,RE,,EU40,Plateforme des jeunes parlementaires européens,,Parlement européen - Bruxelles,Member,24/07/2019
Marie-Pierre VEDRENNE,197502,France,RE,[''],AVEC,Secteur de la volaille,['INTA'],Parlement européen - Bruxelles,Member,24/07/2019
Marie-Pierre VEDRENNE,197502,France,RE,[''],UNIFE,L'industrie ferroviaire en Europe,['INTA'],Parlement européen - Strasbourg,Member,17/07/2019
Marie-Pierre VEDRENNE,197502,France,RE,[''],CERAME-UNIE,L'industrie de la céramique en Europe,['INTA'],Parlement européen - Strasbourg,Member,16/07/2019
Idoia VILLANUEVA RUIZ,197827,Spain,GUE / NGL,['Opinion on the EU Africa Strategy to DEVE Committee'],Red Cross,EU Africa Strategy,['AFET'],Brussels,Shadow rapporteur,09/06/2020
Nikolaj VILLUMSEN,197571,Denmark,GUE / NGL,['Fagbevægelsens svar på Covid-19 krisen og den økonomiske krise.'],"Luca Vicentini, generalsekretær ETUC",Trade Union Intergroup,['EMPL'],Online,Member,30/06/2020
Nikolaj VILLUMSEN,197571,Denmark,GUE / NGL,['Arbejdet med beskyttelse mod asbest i EU og vejen mod et asbestfrit EU.'],"Kiki Nielsen, Politisk konsulent Blik og Rør, Henrik W. Petersen, formand for Blik og Rør",Asbest,['EMPL'],"Blik og Rør, Nyrupsgade 14 1602 København",Rapporteur,25/06/2020
Nikolaj VILLUMSEN,197571,Denmark,GUE / NGL,['Arbejdet med beskyttelse mod asbest i EU.'],"Casper Amsbo Poulsen, arbejdsmiljøpolitisk konsulent BAT-Kartellet, Søren Schytte, forbundssekretær Blik og Rør, Allan Leegaard, Arbejdsmiljøkonsulent BAT-Kartellet",Asbest,['EMPL'],"BAT-kartellet, Kampmannsgade 4, 1790 København V",Rapporteur,24/06/2020
Nikolaj VILLUMSEN,197571,Denmark,GUE / NGL,['Møde om konsekvenser for arbejdere under coronakrisen og den økonomiske krise.'],"Luca Vicentini, generalsekretær for ETUC",Covid-19 og det europæiske arbejdsmarked,['EMPL'],Online,Member,04/06/2020
Nikolaj VILLUMSEN,197571,Denmark,GUE / NGL,['Oplæg om mindsteløn i EU-parlamentet til \u200eOplysningsforbundet DEO'],‎Oplysningsforbundet DEO,Europæisk mindsteløn,['EMPL'],Online,Member,28/05/2020
Nikolaj VILLUMSEN,197571,Denmark,GUE / NGL,"[""Virtuelt morgenmadsmøde med oplæg ved NGO'er/interesseorganisationer om europæisk klimalov.""]",Climate Action Network (CAN) Europe,Europæisk Klimalov,['ENVI'],Online,Member,20/05/2020
Nikolaj VILLUMSEN,197571,Denmark,GUE / NGL,['Prioriteter for fagbevægelsen og institutionerne i forbindelse med genopretning efter Covid-19 krisen.'],"Luca Vicentini, generalsekretær for ETUC",Trade Union Intergroup,['EMPL'],Online,Member,19/05/2020
Nikolaj VILLUMSEN,197571,Denmark,GUE / NGL,"['Oplæg for studietur for LO Horsens-Hedensted studiekreds (med repræsentanter fra lokale fagforeninger værende 3F, NNF, FOA, Frie Skolers Lærerforening)']",LO Horsens-Hedensted,"Arbejdsmarkedsforhold i Europa, herunder debat om mindsteløn",['EMPL'],3F's lokaler i Bruxelles,Member,05/03/2020
Nikolaj VILLUMSEN,197571,Denmark,GUE / NGL,['Møde med Thilo Jansson fra EFBWW omhandlende information om hvordan asbest rammer bygningsarbejdere ifm ordførerskabet på asbest-rapporten. EFBWWs nummer i åbenhedsregistret er 57745478360-42.'],European Federation of Building and WoodWorkers,Asbest,['EMPL'],Bruxelles - ETUC,Rapporteur,04/03/2020
Nikolaj VILLUMSEN,197571,Denmark,GUE / NGL,"[""Møde med Bente Sorgenfrey. FH's ID-nummer i EU Transparency Register er 80 58 38 51 86 01-52.""]",Fagbevægelsens Hovedorganisation,Lovbestemt mindsteløn,['EMPL'],Bruxelles - FH's lokaler i ETUCs bygning,Member,04/03/2020
Nikolaj VILLUMSEN,197571,Denmark,GUE / NGL,"['', 'Møde med Ludovic Voet, Confederal Secretary of the European Trade Union Confederation (ETUC) om New Green Deal, Retfærdig Grøn Omstilling (på engelsk: Just Transition) og asbest.']",ETUC - European Trade Union Confederation,"New Green Deal, Retfærdig Grøn Omstilling (på engelsk: Just Transition) og asbest.","['EMPL', 'ENVI']",Bruxelles - ETUC's kontor,Member,04/03/2020
Nikolaj VILLUMSEN,197571,Denmark,GUE / NGL,['Møde med Thilo Jansson fra EFBWW omhandlende information om hvordan asbest rammer europæiske arbejdere og status for lovgivning på området. EFBWWs nummer i åbenhedsregistret er 57745478360-42.'],European Federation of Building and Woodworkers,Asbest,['EMPL'],Bruxelles,Rapporteur,20/02/2020
Nikolaj VILLUMSEN,197571,Denmark,GUE / NGL,,"3F, European Federation of Building and WoodWorkers",Europæisk ID-nummer (European Social Security Number),,Bruxelles,"Member - Nikolaj Villumsen holdte møde med repræsentanter fra 3F og EBFWW om arbejdsmarked- og beskæftigelsespolitiske konsekvenser ved et fælles, europæisk ID-nummer (European Social Security Number). 3F’s ID-nummer i åbenhedsregistret er: 790395022789-84",20/02/2020
Nikolaj VILLUMSEN,197571,Denmark,GUE / NGL,"['Nikolaj Villumsen mødtes med den norske EU-ambassadør, Rolf Einar til dialog om grøn omstilling og lovbestemt mindsteløn']",Den norske EU-ambassadør,Grøn omstilling og lovbestemt mindsteløn,['EMPL'],Strasbourg,Member,10/02/2020
Nikolaj VILLUMSEN,197571,Denmark,GUE / NGL,"['', 'Nikolaj Villumsen deltog i en konference med Poul Kattler fra Back-on-Track.eu til en samtale om Green Deal og nattog. Back-on-Track.eu er en lille organisation uden ansatte og er ikke i EUs åbenhedsregister.']",Back-on-Track.eu,Green Deal og nattog,"['ENVI', 'TRAN']",Bruxelles,Member,28/01/2020
Nikolaj VILLUMSEN,197571,Denmark,GUE / NGL,,"Det catalanske venstrefløjsparti, ERC","Fængslede, catalanske folkevalgte",,Bruxelles,"Member - Nikolaj Villumsen mødtes med udenrigsministeren fra det catalanske venstrefløjsparti, ERC , om fængslede, catalanske folkevalgte.",13/01/2020
Nikolaj VILLUMSEN,197571,Denmark,GUE / NGL,,Den palæstinensiske ambassade,Palæstina,,Copenhagen,Member - Nikolaj Villumsen mødter kort med Toke Andersson på den palæstinensiske ambassade til kaffe og generel snak om situationen i Palæstina.,06/01/2020
Nikolaj VILLUMSEN,197571,Denmark,GUE / NGL,['Nikolaj Villumsen holdte møde med Oliver Roethig og hans rådgiver Cathrine Hernández Festersen om arbejdsmarked- og beskæftigelsespolitik. EU Transparency register 56356897275-86'],UNI Europe,Arbejdsmarkedspolitik,['EMPL'],Bruxelles,Member,05/12/2019
Nikolaj VILLUMSEN,197571,Denmark,GUE / NGL,['Nikolaj Villumsen holdte møde med June Bresson fra NOAH om GMO.'],NOAH - Friends of the Earth,GMO,['ENVI'],Bruxelles,Member,05/12/2019
Nikolaj VILLUMSEN,197571,Denmark,GUE / NGL,,Dansk Flygtningehjælp,Flygtninge,,Bruxelles,Member - Nikolaj Villumsen holdte møde med Camilla Hagen og Birte Hald med et generelt fokus på flygtninge. DRC's ID nummer i EUs Transparency Register er: 138599722179-35.,04/12/2019
Nikolaj VILLUMSEN,197571,Denmark,GUE / NGL,"[""Nikolaj Villumsen holdte møde med Bente Sorgenfrey med fokus på lovbestemt mindsteløn,forordning 883, m.m. FH's ID-nummer i EU Transparency Register er 80 58 38 51 86 01-52.""]",Fagbevægelsens Hovedorganisation,"Lovbestemt mindsteløn, forordning 883, m.m.",['EMPL'],Bruxelles,Member,03/12/2019
Nikolaj VILLUMSEN,197571,Denmark,GUE / NGL,['Nikolaj Villumsen holdte et uformelt oplæg for delegation fra Dansk Socialrådgiverforening.'],Dansk Socialrådgiverforening,Oplæg om EU og arbejdsmarkedspolitik for delegation (studietur) for medlemmer af Dansk Socialrådgiverforening.,['EMPL'],Bruxelles,Member,12/11/2019
Nikolaj VILLUMSEN,197571,Denmark,GUE / NGL,"['Nikolaj Villumsen holdte møde med 3Fs formandskab, EU-udvalg og daglige ledelse om arbejdsmarked- og beskæftigelsepolitik. 3F’s ID-nummer i åbenhedsregistret er: 790395022789-84']",Fagforbundet 3F,"Arbejdsmarkedspolitik, mindsteløn og den danske model",['EMPL'],Bruxelles,Member,07/11/2019
Nikolaj VILLUMSEN,197571,Denmark,GUE / NGL,['Nikolaj Villumsen holdte møde med Christiane Sißlbeck-Winberg med fokus på beskæftigelsespolitik. DA’s ID-nummer i åbenhedsregistret er: 11503381325-76'],Dansk Arbejdsgiverforening,Den danske model og EU,['EMPL'],Bruxelles,Member,06/11/2019
Nikolaj VILLUMSEN,197571,Denmark,GUE / NGL,['Nikolaj Villumsen deltog sammen med andre danske MEP’ere i oplæg og diskussion om klima og energi faciliteret af Wind Denmark. Wind Denmark er ikke registreret i transparency-registeret.'],Wind Denmark,"Klima, energi og grøn omstilling",['ENVI'],Bruxelles,Member,06/11/2019
Nikolaj VILLUMSEN,197571,Denmark,GUE / NGL,,‎Oplysningsforbundet DEO,Oplæg om arbejdet i EU-parlamentet til ‎Oplysningsforbundet DEO,,Bruxelles,Member - Nikolaj Villumsen holdte oplæg om sit arbejde i både EU og GUE/NGL til medlemmer af DEO på studietur.,05/11/2019
Nikolaj VILLUMSEN,197571,Denmark,GUE / NGL,,Folkekirkens Nødhjælp,Palæstina,,Bruxelles,Member - Nikolaj Villumsen havde en uformel snak med Ane Sommer fra Folkekirkens nødhjælp om situationen i Palæstina.,05/11/2019
Nikolaj VILLUMSEN,197571,Denmark,GUE / NGL,"['Nikolaj Villumsen holdte oplæg for forskellige medlemmer fra 3F Dansk Metal & Blik og Rør, der var på studietur']","3F, Dansk Metal & Blik og Rør",Arbejdsmarkedspolitik,['EMPL'],Strasbourg,Member,24/10/2019
Nikolaj VILLUMSEN,197571,Denmark,GUE / NGL,['Nikolaj Villumsen deltog i et morgenmadsmøde med forskellige direktører og vicedirektører fra forskellige firmaer i den nordiske energisektor om EUs fokus i Energi- og Klimaudvalget.'],Dansk Energi,Grøn omstilling og energipolitik,['ENVI'],Bruxelles,Member,09/10/2019
Nikolaj VILLUMSEN,197571,Denmark,GUE / NGL,['Nikolaj Villumsen havde en samtale med Hans Henrik Olsen fra DLF og dansk forståelse af faglig organisering i EU.'],Danmarks Lærerforening,Faglig organisering,['EMPL'],Bruxelles,Member,08/10/2019
Nikolaj VILLUMSEN,197571,Denmark,GUE / NGL,"[""Nikolaj Villumsen deltog sammen med andre danske MEP’er til en frokostsamtale med bl.a. Lizette Risgaard. DA’s ID-nummer i åbenhedsregistret er: 11503381325-76. FH's ID-nummer i åbenhedsregistret er 80 58 38 51 86 01-52.""]",Fagbevægelsens Hovedorganisation og Dansk Arbejdsgiverforening,Den danske model og EU,['EMPL'],Bruxelles,Member,18/09/2019
Nikolaj VILLUMSEN,197571,Denmark,GUE / NGL,,Members of Central Denmark EU Office,Dialog med nordiske rektorer,,Bruxelles,"Member - Dialog mellem nordiske rektorer, prorektorer samt dekaner og nordiske MEP. Organiseret af Rikke Edsjö. Central Denmark EU Office’s nummer i Transparency Register er: 67105877452-82",10/09/2019
Nikolaj VILLUMSEN,197571,Denmark,GUE / NGL,['Nikolaj Villumsen holdte oplæg for 40 tillidsrepræsentanter fra Dansk Metal om hvordan man skaber grøn omstilling uden tab af arbejdspladser.'],Dansk Metal,Grøn omstilling,['ENVI'],Bruxelles,Member,09/09/2019
Nikolaj VILLUMSEN,197571,Denmark,GUE / NGL,"[""Nikolaj Villumsen mødtes med Rani Bech fra FH til en generel snak om lønmodtagerrettigheder. FH's ID-nummer i EU Transparency Register er 80 58 38 51 86 01-52.""]",Fagbevægelsens Hovedorganisation,Lønmodtagerrettigheder,['EMPL'],Bruxelles,Member,09/09/2019
Viola VON CRAMON-TAUBADEL,197451,Germany,Greens / EFA,['Kosovo standing rapporteur'],Balkan Green Foundation,Kosovo energy transition,['AFET'],online,Rapporteur,02/06/2020
Viola VON CRAMON-TAUBADEL,197451,Germany,Greens / EFA,,"Greenpeace, ECPMF, Media Defence, Index on Censorship, Reporters without Border, Daphne Caruana Galizia Foundation, Osservatorio Balcani Caucaso, Article 19, Committee to Protect Journalists",anti-SLAPP action,,online,Member,27/04/2020
Viola VON CRAMON-TAUBADEL,197451,Germany,Greens / EFA,['Kosovo standing rapporteur'],"Human Rights Defenders, CRD Brussels, Sbunker, NGO Activ, Kosovo2.0",Kosovo civil society meeting,['AFET'],online,Rapporteur,23/04/2020
Viola VON CRAMON-TAUBADEL,197451,Germany,Greens / EFA,[''],SEE Change Netwrok,air quality and coal in the Western Balkans,['AFET'],online,Member,10/03/2020
Viola VON CRAMON-TAUBADEL,197451,Germany,Greens / EFA,,"Greenpeace, European Civic Forum, Reporters without borders",anti-SLAPP action,,Brussels,Member,04/03/2020
Viola VON CRAMON-TAUBADEL,197451,Germany,Greens / EFA,['Commission discharge 2018'],Transparency International,Commission discharge (Assistant meeting),['CONT'],Brussels,Shadow rapporteur,24/01/2020
Viola VON CRAMON-TAUBADEL,197451,Germany,Greens / EFA,[''],"European Civic Forum, Svydovets Friendship Group","deforestation in Carpathians in Svydovets, Ukriane",['AFET'],Brussels,Member,21/01/2020
Viola VON CRAMON-TAUBADEL,197451,Germany,Greens / EFA,[''],CAN Europe,air quality and coal in the Western Balkans,['AFET'],Brussels,Member,07/01/2020
Viola VON CRAMON-TAUBADEL,197451,Germany,Greens / EFA,,European office of the German association of Towns and Municipalities,sports in eu under Germany presidency in the council,,Brussels,Member,11/12/2019
Viola VON CRAMON-TAUBADEL,197451,Germany,Greens / EFA,[''],Norwegian Refugee Council,humanitarian situation in Ukraine,['AFET'],Brussels,Member,10/12/2019
Viola VON CRAMON-TAUBADEL,197451,Germany,Greens / EFA,['IPA 3'],"Lumos EU Liaison Office, Hope and Homes for Children",IPA support for child care in Western Balkans,['AFET'],Brussels,Shadow rapporteur,15/11/2019
Viola VON CRAMON-TAUBADEL,197451,Germany,Greens / EFA,,DW,Europe in the smartphone,,Brussels,Member,14/11/2019
Viola VON CRAMON-TAUBADEL,197451,Germany,Greens / EFA,,Euroolympics,sports in europe,,Brussels,Member,13/11/2019
Viola VON CRAMON-TAUBADEL,197451,Germany,Greens / EFA,,Fondation Euractiv,media policy,,Strasbourg,Member,22/10/2019
Viola VON CRAMON-TAUBADEL,197451,Germany,Greens / EFA,,ACES EUROPE,sports in cities,,Brussels,Member,11/10/2019
Viola VON CRAMON-TAUBADEL,197451,Germany,Greens / EFA,['Kosovo standing rapporteur'],Human rights Defenders,Kosovo civil society meeting,['AFET'],Brussels,Rapporteur,25/09/2019
Viola VON CRAMON-TAUBADEL,197451,Germany,Greens / EFA,[''],Deutsche Telekom,cybersecurity,['ITRE'],Brussels,Member,11/09/2019
Viola VON CRAMON-TAUBADEL,197451,Germany,Greens / EFA,,DGB,ESF,,Brussels,Member,11/09/2019
